symbol,strike,expiration,calls-oi,puts-oi,calls-vol,puts-vol,flag,P/C
PLTR,14.5,2/9/2024,0,0,2,77,P,38.5
PLTR,14.5,2/23/2024,0,0,0,45,P,#DIV/0!
PLTR,14.5,3/1/2024,,0,,0,C,0
PLTR,15,1/19/2024,0,0,566,729,P,1.287985866
PLTR,15,1/26/2024,0,0,42,434,P,10.33333333
PLTR,15,2/2/2024,0,0,5,170,P,34
PLTR,15,2/9/2024,0,0,7,168,P,24
PLTR,15,2/16/2024,0,0,181,1910,P,10.55248619
PLTR,15,2/23/2024,0,0,16,75,P,4.6875
PLTR,15,3/1/2024,0,0,0,0,C,0
PLTR,15,3/15/2024,0,0,275,937,P,3.407272727
PLTR,15,4/19/2024,0,0,25,164,P,6.56
PLTR,15,5/17/2024,0,0,4,209,P,52.25
PLTR,15,6/21/2024,0,0,66,16,C,0.242424242
PLTR,15,8/16/2024,0,0,1,1,C,1
PLTR,15,9/20/2024,0,0,12,28,P,2.333333333
PLTR,15,12/20/2024,0,0,0,0,C,0
PLTR,15,1/17/2025,0,0,196,2103,P,10.72959184
PLTR,15,6/20/2025,0,0,8,11,P,1.375
PLTR,15,1/16/2026,0,0,155,51,C,0.329032258
PLTR,15.5,1/19/2024,0,0,65,791,P,12.16923077
PLTR,15.5,1/26/2024,0,0,122,446,P,3.655737705
PLTR,15.5,2/2/2024,0,0,3,73,P,24.33333333
PLTR,15.5,2/9/2024,0,0,7,842,P,120.2857143
PLTR,15.5,2/23/2024,0,0,8,29,P,3.625
PLTR,15.5,3/1/2024,,0,,0,C,0
PLTR,16,1/19/2024,0,0,1772,3473,P,1.95993228
PLTR,16,1/26/2024,0,0,289,603,P,2.08650519
PLTR,16,2/2/2024,0,0,168,245,P,1.458333333
PLTR,16,2/9/2024,0,0,21,161,P,7.666666667
PLTR,16,2/16/2024,0,0,425,903,P,2.124705882
PLTR,16,2/23/2024,0,0,196,120,C,0.612244898
PLTR,16,3/1/2024,0,0,0,0,C,0
PLTR,16,3/15/2024,0,0,238,251,P,1.054621849
PLTR,16,4/19/2024,0,0,38,1156,P,30.42105263
PLTR,16,5/17/2024,0,0,100,160,P,1.6
PLTR,16,6/21/2024,0,0,225,21,C,0.093333333
PLTR,16,8/16/2024,0,0,97,33,C,0.340206186
PLTR,16.5,1/19/2024,0,0,2712,2684,C,0.989675516
PLTR,16.5,1/26/2024,0,0,766,547,C,0.714099217
PLTR,16.5,2/2/2024,0,0,412,355,C,0.861650485
PLTR,16.5,2/9/2024,0,0,232,371,P,1.599137931
PLTR,16.5,2/23/2024,0,0,33,45,P,1.363636364
PLTR,16.5,3/1/2024,0,0,0,0,C,0
PLTR,17,1/19/2024,0,0,12474,3648,C,0.292448292
PLTR,17,1/26/2024,0,0,2405,1703,C,0.708108108
PLTR,17,2/2/2024,0,0,606,234,C,0.386138614
PLTR,17,2/9/2024,0,0,314,151,C,0.48089172
PLTR,17,2/16/2024,0,0,1659,999,C,0.602169982
PLTR,17,2/23/2024,0,0,56,26,C,0.464285714
PLTR,17,3/1/2024,0,0,0,0,C,0
PLTR,17,3/15/2024,0,0,1150,834,C,0.725217391
PLTR,17,4/19/2024,0,0,159,207,P,1.301886792
PLTR,17,5/17/2024,0,0,274,180,C,0.656934307
PLTR,17,6/21/2024,0,0,310,610,P,1.967741935
PLTR,17,8/16/2024,0,0,3,16,P,5.333333333
PLTR,17,12/20/2024,0,0,0,0,C,0
PLTR,17,1/17/2025,0,0,82,49,C,0.597560976
PLTR,17,6/20/2025,0,0,15,4,C,0.266666667
PLTR,17,1/16/2026,0,0,103,4,C,0.038834951
PLTR,17.5,1/19/2024,0,0,8110,1043,C,0.128606658
PLTR,17.5,1/26/2024,0,0,899,314,C,0.349276974
PLTR,17.5,2/2/2024,0,0,493,3,C,0.006085193
PLTR,17.5,2/9/2024,0,0,459,31,C,0.067538126
PLTR,17.5,2/23/2024,0,0,15,108,P,7.2
PLTR,17.5,3/1/2024,0,,0,,C,0
PLTR,18,1/19/2024,0,0,14197,336,C,0.023666972
PLTR,18,1/26/2024,0,0,3196,129,C,0.040362954
PLTR,18,2/2/2024,0,0,1313,105,C,0.079969535
PLTR,18,2/9/2024,0,0,1024,16,C,0.015625
PLTR,18,2/16/2024,0,0,6256,97,C,0.015505115
PLTR,18,2/23/2024,0,0,182,43,C,0.236263736
PLTR,18,3/1/2024,0,,0,,C,0
PLTR,18,3/15/2024,0,0,1620,94,C,0.058024691
PLTR,18,4/19/2024,0,0,108,122,P,1.12962963
PLTR,18,5/17/2024,0,0,418,58,C,0.138755981
PLTR,18,6/21/2024,0,0,137,7,C,0.051094891
PLTR,18,8/16/2024,0,0,6,1,C,0.166666667
PLTR,18,9/20/2024,0,0,66,1,C,0.015151515
PLTR,18.5,1/19/2024,0,0,3049,337,C,0.110528042
PLTR,18.5,1/26/2024,0,0,335,10,C,0.029850746
PLTR,18.5,2/2/2024,0,0,434,23,C,0.052995392
PLTR,18.5,2/9/2024,0,0,114,243,P,2.131578947
PLTR,18.5,2/23/2024,0,0,51,1,C,0.019607843
PLTR,18.5,3/1/2024,0,0,0,0,C,0
PLTR,19,1/19/2024,0,0,2048,111,C,0.054199219
PLTR,19,1/26/2024,0,0,2001,14,C,0.006996502
PLTR,19,2/2/2024,0,0,96,34,C,0.354166667
PLTR,19,2/9/2024,0,0,745,11,C,0.014765101
PLTR,19,2/16/2024,0,0,1098,68,C,0.061930783
PLTR,19,2/23/2024,0,0,31,5,C,0.161290323
PLTR,19,3/1/2024,0,,0,,C,0
PLTR,19,3/15/2024,0,0,465,3,C,0.006451613
PLTR,19,4/19/2024,0,0,310,25,C,0.080645161
PLTR,19,5/17/2024,0,0,178,277,P,1.556179775
PLTR,19,6/21/2024,0,0,121,4,C,0.033057851
PLTR,19,8/16/2024,0,0,50,1,C,0.02
PLTR,19.5,1/19/2024,0,0,3889,11,C,0.002828491
PLTR,19.5,1/26/2024,0,0,207,11,C,0.053140097
PLTR,19.5,2/2/2024,0,0,30,5,C,0.166666667
PLTR,19.5,2/9/2024,0,0,35,2,C,0.057142857
PLTR,19.5,2/23/2024,0,0,120,2,C,0.016666667
PLTR,19.5,3/1/2024,0,,0,,C,0
PLTR,20,1/19/2024,0,0,15173,689,C,0.045409609
PLTR,20,1/26/2024,0,0,349,18,C,0.051575931
PLTR,20,2/2/2024,0,0,271,98,C,0.361623616
PLTR,20,2/9/2024,0,0,31,1,C,0.032258065
PLTR,20,2/16/2024,0,0,914,607,C,0.664113786
PLTR,20,2/23/2024,0,0,35,15,C,0.428571429
PLTR,20,3/1/2024,0,,0,,C,0
PLTR,20,3/15/2024,0,0,949,19,C,0.020021075
PLTR,20,4/19/2024,0,0,400,1,C,0.0025
PLTR,20,5/17/2024,0,0,339,20,C,0.05899705
PLTR,20,6/21/2024,0,0,725,2,C,0.002758621
PLTR,20,8/16/2024,0,0,13,203,P,15.61538462
PLTR,20,9/20/2024,0,0,39,5,C,0.128205128
PLTR,20,12/20/2024,0,,0,,C,0
PLTR,20,1/17/2025,0,0,1456,31,C,0.021291209
PLTR,20,6/20/2025,0,0,56,11,C,0.196428571
PLTR,20,1/16/2026,0,0,49,14,C,0.285714286
PLTR,20.5,1/19/2024,0,0,433,56,C,0.129330254
PLTR,20.5,1/26/2024,0,0,6,1,C,0.166666667
PLTR,20.5,2/2/2024,0,0,4,56,P,14
PLTR,20.5,2/9/2024,0,0,4,0,C,0
PLTR,20.5,2/23/2024,0,0,80,10,C,0.125
PLTR,20.5,3/1/2024,0,,0,,C,0
PLTR,21,1/19/2024,0,0,781,2,C,0.002560819
PLTR,21,1/26/2024,0,0,269,1,C,0.003717472
PLTR,21,2/2/2024,0,0,37,2,C,0.054054054
PLTR,21,2/9/2024,0,0,3,1,C,0.333333333
PLTR,21,2/16/2024,0,0,481,1,C,0.002079002
PLTR,21,2/23/2024,0,,32,,C,0
PLTR,21,3/1/2024,0,,0,,C,0
PLTR,21,3/15/2024,0,0,341,1,C,0.002932551
PLTR,21,4/19/2024,0,0,92,1,C,0.010869565
PLTR,21,5/17/2024,0,0,249,47,C,0.18875502
PLTR,21,6/21/2024,0,0,68,101,P,1.485294118
PLTR,21,8/16/2024,0,,51,,C,0
PLTR,21.5,1/19/2024,0,0,87,1,C,0.011494253
PLTR,21.5,1/26/2024,0,0,119,1,C,0.008403361
PLTR,21.5,2/2/2024,0,0,10,2,C,0.2
PLTR,21.5,2/9/2024,0,0,2,1,C,0.5
PLTR,21.5,2/23/2024,0,,0,,C,0
PLTR,21.5,3/1/2024,0,,0,,C,0
PLTR,22,1/19/2024,0,0,443,1,C,0.002257336
PLTR,22,1/26/2024,0,0,434,1,C,0.002304147
PLTR,22,2/2/2024,0,0,5,1,C,0.2
PLTR,22,2/9/2024,0,0,17,1,C,0.058823529
PLTR,22,2/16/2024,0,0,224,19,C,0.084821429
PLTR,22,2/23/2024,0,,19,,C,0
PLTR,22,3/1/2024,0,,0,,C,0
PLTR,22,3/15/2024,0,0,222,5,C,0.022522523
PLTR,22,4/19/2024,0,0,21,20,C,0.952380952
PLTR,22,5/17/2024,0,0,180,1,C,0.005555556
PLTR,22,6/21/2024,0,0,38,2,C,0.052631579
PLTR,22,8/16/2024,0,0,3,1,C,0.333333333
PLTR,22,9/20/2024,0,0,70,46,C,0.657142857
PLTR,22,1/17/2025,0,0,37,4,C,0.108108108
PLTR,22,6/20/2025,0,0,21,54,P,2.571428571
PLTR,22,1/16/2026,0,0,112,1,C,0.008928571
PLTR,22.5,1/19/2024,0,0,211,1,C,0.004739336
PLTR,22.5,1/26/2024,0,1,13,1,C,0.076923077
PLTR,22.5,2/2/2024,0,,1,,C,0
PLTR,22.5,2/9/2024,0,,7,,C,0
PLTR,22.5,2/23/2024,0,,0,,C,0
PLTR,23,1/19/2024,0,0,57,1,C,0.01754386
PLTR,23,1/26/2024,0,0,1,1,C,1
PLTR,23,2/2/2024,0,,6,,C,0
PLTR,23,2/9/2024,0,,6,,C,0
PLTR,23,2/16/2024,0,0,303,57,C,0.188118812
PLTR,23,2/23/2024,0,,0,,C,0
PLTR,23,3/15/2024,0,0,6,3,C,0.5
PLTR,23,4/19/2024,0,0,9,82,P,9.111111111
PLTR,23,5/17/2024,0,0,170,100,C,0.588235294
PLTR,23,6/21/2024,0,0,21,1,C,0.047619048
PLTR,23,8/16/2024,0,,2,,C,0
PLTR,23.5,1/19/2024,0,0,8,0,C,0
PLTR,23.5,1/26/2024,0,,2,,C,0
PLTR,23.5,2/2/2024,0,,0,,C,0
PLTR,23.5,2/9/2024,0,,20,,C,0
PLTR,24,1/19/2024,0,0,86,8,C,0.093023256
PLTR,24,1/26/2024,0,0,1,0,C,0
PLTR,24,2/2/2024,0,,260,,C,0
PLTR,24,2/9/2024,0,,1,,C,0
PLTR,24,2/16/2024,0,0,305,12,C,0.039344262
PLTR,24,2/23/2024,0,,19,,C,0
PLTR,24,3/1/2024,0,,0,,C,0
PLTR,24,3/15/2024,0,0,184,2,C,0.010869565
PLTR,24,4/19/2024,0,0,2,4,P,2
PLTR,24,5/17/2024,0,0,201,1,C,0.004975124
PLTR,24,6/21/2024,0,0,16,10,C,0.625
PLTR,24,8/16/2024,0,,2,,C,0
PLTR,24.5,1/19/2024,0,,55,,C,0
PLTR,25,1/19/2024,0,0,2620,5,C,0.001908397
PLTR,25,1/26/2024,0,0,23,1,C,0.043478261
PLTR,25,2/2/2024,0,,1,,C,0
PLTR,25,2/9/2024,0,,194,,C,0
PLTR,25,2/16/2024,0,0,373,2,C,0.00536193
PLTR,25,2/23/2024,0,,0,,C,0
PLTR,25,3/1/2024,0,,0,,C,0
PLTR,25,3/15/2024,0,0,209,1,C,0.004784689
PLTR,25,4/19/2024,0,0,20,5,C,0.25
PLTR,25,5/17/2024,0,0,202,2,C,0.00990099
PLTR,25,6/21/2024,0,0,5112,1,C,0.000195618
PLTR,25,8/16/2024,0,,30,,C,0
PLTR,25,9/20/2024,0,0,40,1,C,0.025
PLTR,25,12/20/2024,0,,0,,C,0
PLTR,25,1/17/2025,0,0,250,20,C,0.08
PLTR,25,6/20/2025,0,0,15,2,C,0.133333333
PLTR,25,1/16/2026,0,0,14,1,C,0.071428571
PLTR,26,1/19/2024,0,0,183,490,P,2.677595628
PLTR,26,2/16/2024,0,428,68,7,C,0.102941176
PLTR,26,3/15/2024,0,300,70,2,C,0.028571429
PLTR,26,4/19/2024,0,82,2,3,P,1.5
PLTR,26,5/17/2024,0,0,213,10,C,0.046948357
PLTR,26,6/21/2024,0,0,8,1,C,0.125
PLTR,26,8/16/2024,0,,4,,C,0
PLTR,27,1/19/2024,0,0,31,3,C,0.096774194
PLTR,27,2/16/2024,0,0,10,10,C,1
PLTR,27,3/15/2024,0,0,56,30,C,0.535714286
PLTR,27,4/19/2024,0,0,3,1,C,0.333333333
PLTR,27,5/17/2024,0,14,122,6,C,0.049180328
PLTR,27,6/21/2024,0,0,16,1,C,0.0625
PLTR,27,8/16/2024,0,,3,,C,0
PLTR,27,9/20/2024,0,0,7,1,C,0.142857143
PLTR,27,12/20/2024,0,,0,,C,0
PLTR,27,1/17/2025,0,0,1611,1,C,0.000620732
PLTR,27,6/20/2025,0,0,10,27,P,2.7
PLTR,27,1/16/2026,0,9,21,4,C,0.19047619
PLTR,28,1/19/2024,0,1,1,5,P,5
PLTR,28,2/16/2024,0,13,119,2,C,0.016806723
PLTR,28,3/15/2024,0,0,1,10,P,10
PLTR,28,4/19/2024,0,46,2,1,C,0.5
PLTR,28,5/17/2024,0,56,252,15,C,0.05952381
PLTR,28,6/21/2024,0,0,1,10,P,10
PLTR,28,8/16/2024,0,,1,,C,0
PLTR,29,1/19/2024,0,0,1,9,P,9
PLTR,29,2/16/2024,0,2,56,1,C,0.017857143
PLTR,29,3/15/2024,0,0,1,2,P,2
PLTR,29,4/19/2024,0,2,2,0,C,0
PLTR,29,5/17/2024,0,5,248,1,C,0.004032258
PLTR,29,6/21/2024,0,0,203,6,C,0.02955665
PLTR,30,1/19/2024,0,0,3,2,C,0.666666667
PLTR,30,1/26/2024,0,,1,,C,0
PLTR,30,2/2/2024,0,,100,,C,0
PLTR,30,2/9/2024,0,,5,,C,0
PLTR,30,2/16/2024,0,0,105,40,C,0.380952381
PLTR,30,2/23/2024,0,,0,,C,0
PLTR,30,3/15/2024,0,0,114,17,C,0.149122807
PLTR,30,4/19/2024,0,0,212,1,C,0.004716981
PLTR,30,5/17/2024,0,0,305,1,C,0.003278689
PLTR,30,6/21/2024,0,0,23,23,C,1
PLTR,30,8/16/2024,0,,5,,C,0
PLTR,30,9/20/2024,0,0,24,11,C,0.458333333
PLTR,30,1/17/2025,0,0,119,5,C,0.042016807
PLTR,30,6/20/2025,0,0,10,1,C,0.1
PLTR,30,1/16/2026,0,0,12,5,C,0.416666667
PLTR,31,1/19/2024,0,0,10,40,P,4
PLTR,31,2/16/2024,0,0,6,3,C,0.5
PLTR,31,3/15/2024,0,0,112,7,C,0.0625
PLTR,31,4/19/2024,0,,3,,C,0
PLTR,31,5/17/2024,0,133,1,131,P,131
PLTR,31,6/21/2024,0,12,2,12,P,6
PLTR,32,1/19/2024,0,0,32,1,C,0.03125
PLTR,32,2/16/2024,0,0,11,2,C,0.181818182
PLTR,32,3/15/2024,0,0,19,1,C,0.052631579
PLTR,32,4/19/2024,0,,2,,C,0
PLTR,32,5/17/2024,0,10,1,21,P,21
PLTR,32,6/21/2024,0,0,1,4,P,4
PLTR,32,1/17/2025,0,0,20,1,C,0.05
PLTR,32,6/20/2025,0,5,2,5,P,2.5
PLTR,33,1/19/2024,0,0,10,3,C,0.3
PLTR,33,2/16/2024,0,0,1,1,C,1
PLTR,33,3/15/2024,0,2,1,2,P,2
PLTR,33,4/19/2024,0,0,31,3,C,0.096774194
PLTR,33,5/17/2024,0,0,11,1,C,0.090909091
PLTR,33,6/21/2024,0,,50,,C,0
PLTR,34,1/19/2024,0,0,14,13,C,0.928571429
PLTR,34,2/16/2024,0,,132,,C,0
PLTR,34,3/15/2024,0,0,8,6,C,0.75
PLTR,34,4/19/2024,0,1,10,0,C,0
PLTR,34,5/17/2024,0,0,34,1,C,0.029411765
PLTR,34,6/21/2024,0,,1,,C,0
PLTR,35,1/19/2024,0,0,2,10,P,5
PLTR,35,1/26/2024,0,,1,,C,0
PLTR,35,2/2/2024,0,,1,,C,0
PLTR,35,2/9/2024,0,,7,,C,0
PLTR,35,2/16/2024,0,0,1,1,C,1
PLTR,35,3/15/2024,0,0,10,3,C,0.3
PLTR,35,4/19/2024,0,,13,,C,0
PLTR,35,5/17/2024,0,0,1,1,C,1
PLTR,35,6/21/2024,0,0,21,2,C,0.095238095
PLTR,35,8/16/2024,0,0,113,0,C,0
PLTR,35,9/20/2024,0,0,5,1,C,0.2
PLTR,35,1/17/2025,0,0,58,2,C,0.034482759
PLTR,35,6/20/2025,0,10,2,1,C,0.5
PLTR,35,1/16/2026,0,0,3,1,C,0.333333333
PLTR,36,1/19/2024,0,0,1,4,P,4
PLTR,36,2/16/2024,0,0,1,0,C,0
PLTR,36,3/15/2024,0,0,1,0,C,0
PLTR,36,4/19/2024,0,,90,,C,0
PLTR,36,5/17/2024,0,0,1,1,C,1
PLTR,36,6/21/2024,0,0,1,1,C,1
PLTR,37,1/19/2024,0,0,1000,1,C,0.001
PLTR,37,2/16/2024,0,0,2,0,C,0
PLTR,37,3/15/2024,0,0,20,1,C,0.05
PLTR,37,4/19/2024,0,0,20,0,C,0
PLTR,37,5/17/2024,0,,5,,C,0
PLTR,37,6/21/2024,0,0,31,1,C,0.032258065
PLTR,37,1/17/2025,0,0,150,1,C,0.006666667
PLTR,37,6/20/2025,0,4,2,3,P,1.5
PLTR,37,1/16/2026,0,0,58,1,C,0.017241379
PLTR,38,1/19/2024,0,0,1,1,C,1
PLTR,38,2/16/2024,0,1,9,0,C,0
PLTR,38,3/15/2024,0,0,25,0,C,0
PLTR,38,4/19/2024,0,,10,,C,0
PLTR,38,5/17/2024,0,0,13,0,C,0
PLTR,38,6/21/2024,0,0,1,1,C,1
PLTR,39,1/19/2024,0,0,5,1,C,0.2
PLTR,39,2/16/2024,0,0,77,0,C,0
PLTR,39,3/15/2024,0,0,13,1,C,0.076923077
PLTR,40,1/19/2024,0,0,1,1,C,1
PLTR,40,2/16/2024,0,0,8,10,P,1.25
PLTR,40,3/15/2024,0,0,2,10,P,5
PLTR,40,6/21/2024,0,0,54,1,C,0.018518519
PLTR,40,1/17/2025,0,0,2742,1,C,0.000364697
PLTR,40,6/20/2025,0,3,227,3,C,0.013215859
PLTR,42,1/19/2024,0,0,1,10,P,10
RIOT,0.5,1/19/2024,0,9341,1,3029,P,3029
RIOT,0.5,1/17/2025,0,0,5,350,P,70
RIOT,1,1/19/2024,0,10542,10,1,C,0.1
RIOT,1,4/19/2024,0,0,25,2,C,0.08
RIOT,1,1/17/2025,0,0,5,22,P,4.4
RIOT,1,1/16/2026,0,0,3,25,P,8.333333333
RIOT,1.5,1/19/2024,29,0,1,1,C,1
RIOT,1.5,1/17/2025,0,0,1,2239,P,2239
RIOT,2,1/19/2024,0,0,2,1,C,0.5
RIOT,2,4/19/2024,0,0,2,1,C,0.5
RIOT,2,6/21/2024,0,0,10,2,C,0.2
RIOT,2,1/17/2025,0,0,10,30,P,3
RIOT,2,1/16/2026,0,0,3,8,P,2.666666667
RIOT,2.5,1/19/2024,0,1418,4,88,P,22
RIOT,2.5,1/26/2024,0,,0,,C,0
RIOT,2.5,2/2/2024,0,,0,,C,0
RIOT,2.5,2/9/2024,0,,0,,C,0
RIOT,2.5,2/23/2024,,0,,0,C,0
RIOT,2.5,1/17/2025,0,0,5,2,C,0.4
RIOT,3,1/19/2024,0,0,30,50,P,1.666666667
RIOT,3,2/16/2024,,0,,956,P,#DIV/0!
RIOT,3,3/15/2024,0,0,5,15,P,3
RIOT,3,4/19/2024,0,0,1,10,P,10
RIOT,3,6/21/2024,0,0,1,26,P,26
RIOT,3,1/17/2025,0,0,6,45,P,7.5
RIOT,3,1/16/2026,0,0,9,2,C,0.222222222
RIOT,3.5,1/19/2024,0,0,2,10,P,5
RIOT,3.5,1/17/2025,0,0,4,1,C,0.25
RIOT,4,1/19/2024,0,0,36,7,C,0.194444444
RIOT,4,4/19/2024,0,0,10,2,C,0.2
RIOT,4,6/21/2024,0,0,20,100,P,5
RIOT,4,1/17/2025,0,0,2,25,P,12.5
RIOT,4,1/16/2026,0,0,16,15,C,0.9375
RIOT,4.5,1/19/2024,0,0,30,1,C,0.033333333
RIOT,4.5,1/17/2025,0,0,1,2,P,2
RIOT,5,1/19/2024,0,0,11,13,P,1.181818182
RIOT,5,1/26/2024,0,0,0,1,P,#DIV/0!
RIOT,5,2/2/2024,0,0,1,0,C,0
RIOT,5,2/16/2024,0,0,5,6,P,1.2
RIOT,5,3/1/2024,,0,,0,C,0
RIOT,5,3/15/2024,0,0,1,18,P,18
RIOT,5,4/19/2024,0,0,55,92,P,1.672727273
RIOT,5,6/21/2024,0,0,5,27,P,5.4
RIOT,5,1/17/2025,0,0,14,123,P,8.785714286
RIOT,5,1/16/2026,0,0,22,62,P,2.818181818
RIOT,5.5,1/19/2024,0,0,10,1,C,0.1
RIOT,5.5,1/17/2025,0,0,32,313,P,9.78125
RIOT,6,1/19/2024,,0,,6,P,#DIV/0!
RIOT,6,1/26/2024,0,0,3,11,P,3.666666667
RIOT,6,2/16/2024,0,0,3,2,C,0.666666667
RIOT,6,3/15/2024,0,0,1,639,P,639
RIOT,6,4/19/2024,0,0,2,54,P,27
RIOT,6,6/21/2024,0,0,5,271,P,54.2
RIOT,7,1/19/2024,0,0,5,17,P,3.4
RIOT,7,1/26/2024,0,0,15,0,C,0
RIOT,7,2/2/2024,0,0,0,0,C,0
RIOT,7,2/16/2024,0,0,1,550,P,550
RIOT,7,3/15/2024,0,0,4,533,P,133.25
RIOT,7,4/19/2024,0,0,5,8,P,1.6
RIOT,7,6/21/2024,0,0,1,325,P,325
RIOT,7,1/17/2025,0,0,90,3786,P,42.06666667
RIOT,7.5,1/26/2024,0,0,0,0,C,0
RIOT,7.5,2/2/2024,0,,1,,C,0
RIOT,7.5,2/9/2024,0,0,0,22,P,#DIV/0!
RIOT,7.5,2/23/2024,,0,,0,C,0
RIOT,7.5,3/1/2024,,0,,0,C,0
RIOT,8,1/19/2024,0,0,13,114,P,8.769230769
RIOT,8,1/26/2024,0,0,4,126,P,31.5
RIOT,8,2/2/2024,0,0,5,31,P,6.2
RIOT,8,2/16/2024,0,0,3,180,P,60
RIOT,8,3/15/2024,0,0,5,447,P,89.4
RIOT,8,4/19/2024,0,0,8,80,P,10
RIOT,8,6/21/2024,0,0,85,797,P,9.376470588
RIOT,8,1/16/2026,0,0,50,42,C,0.84
RIOT,9,1/19/2024,0,0,152,832,P,5.473684211
RIOT,9,1/26/2024,0,0,4,125,P,31.25
RIOT,9,2/2/2024,0,0,8,214,P,26.75
RIOT,9,2/9/2024,0,0,10,92,P,9.2
RIOT,9,2/16/2024,0,0,2,142,P,71
RIOT,9,2/23/2024,0,0,0,43,P,#DIV/0!
RIOT,9,3/1/2024,0,0,0,0,C,0
RIOT,9,3/15/2024,0,0,50,529,P,10.58
RIOT,9,4/19/2024,0,0,3,55,P,18.33333333
RIOT,9,6/21/2024,0,0,14,15,P,1.071428571
RIOT,9.5,1/19/2024,0,0,8,318,P,39.75
RIOT,9.5,1/26/2024,0,0,11,188,P,17.09090909
RIOT,10,1/19/2024,0,0,396,4648,P,11.73737374
RIOT,10,1/26/2024,0,0,28,637,P,22.75
RIOT,10,2/2/2024,0,0,8,327,P,40.875
RIOT,10,2/9/2024,0,0,4,54,P,13.5
RIOT,10,2/16/2024,0,0,102,1108,P,10.8627451
RIOT,10,2/23/2024,0,0,3,69,P,23
RIOT,10,3/1/2024,,0,,0,C,0
RIOT,10,3/15/2024,0,0,427,219,C,0.512880562
RIOT,10,4/19/2024,0,0,45,215,P,4.777777778
RIOT,10,6/21/2024,0,0,159,352,P,2.213836478
RIOT,10,1/17/2025,0,0,429,50,C,0.116550117
RIOT,10,1/16/2026,0,0,53,87,P,1.641509434
RIOT,10.5,1/19/2024,0,0,41,3606,P,87.95121951
RIOT,10.5,1/26/2024,0,0,7,304,P,43.42857143
RIOT,10.5,2/23/2024,0,0,0,0,C,0
RIOT,10.5,3/1/2024,,0,,0,C,0
RIOT,11,1/19/2024,0,0,281,2424,P,8.62633452
RIOT,11,1/26/2024,0,0,47,536,P,11.40425532
RIOT,11,2/2/2024,0,0,4,183,P,45.75
RIOT,11,2/9/2024,0,0,2,98,P,49
RIOT,11,2/16/2024,0,0,158,866,P,5.481012658
RIOT,11,2/23/2024,0,0,17,148,P,8.705882353
RIOT,11,3/1/2024,0,0,0,0,C,0
RIOT,11,3/15/2024,0,0,175,284,P,1.622857143
RIOT,11,4/19/2024,0,0,58,16,C,0.275862069
RIOT,11,6/21/2024,0,0,132,38,C,0.287878788
RIOT,11.5,1/19/2024,0,0,509,3206,P,6.298624754
RIOT,11.5,1/26/2024,0,0,77,364,P,4.727272727
RIOT,11.5,2/2/2024,0,0,80,361,P,4.5125
RIOT,11.5,2/23/2024,0,0,15,29,P,1.933333333
RIOT,11.5,3/1/2024,0,0,0,0,C,0
RIOT,12,1/19/2024,0,0,4038,7448,P,1.844477464
RIOT,12,1/26/2024,0,0,421,1289,P,3.06175772
RIOT,12,2/2/2024,0,0,134,279,P,2.082089552
RIOT,12,2/9/2024,0,0,111,86,C,0.774774775
RIOT,12,2/16/2024,0,0,488,1527,P,3.129098361
RIOT,12,2/23/2024,0,0,0,51,P,#DIV/0!
RIOT,12,3/1/2024,0,0,0,0,C,0
RIOT,12,3/15/2024,0,0,311,471,P,1.514469453
RIOT,12,4/19/2024,0,0,311,81,C,0.260450161
RIOT,12,6/21/2024,0,0,767,242,C,0.315514993
RIOT,12,1/17/2025,0,0,633,128,C,0.20221169
RIOT,12,1/16/2026,0,0,78,262,P,3.358974359
RIOT,12.5,1/19/2024,0,0,2818,2598,C,0.921930447
RIOT,12.5,1/26/2024,0,0,611,162,C,0.265139116
RIOT,12.5,2/2/2024,0,0,601,96,C,0.159733777
RIOT,12.5,2/9/2024,0,0,77,46,C,0.597402597
RIOT,12.5,2/23/2024,0,0,0,16,P,#DIV/0!
RIOT,12.5,3/1/2024,0,0,0,0,C,0
RIOT,13,1/19/2024,0,0,3919,3382,C,0.862975249
RIOT,13,1/26/2024,0,0,1181,1157,C,0.979678239
RIOT,13,2/2/2024,0,0,133,53,C,0.398496241
RIOT,13,2/9/2024,0,0,75,163,P,2.173333333
RIOT,13,2/16/2024,0,0,1274,101,C,0.079277865
RIOT,13,2/23/2024,0,0,0,61,P,#DIV/0!
RIOT,13,3/1/2024,0,0,0,0,C,0
RIOT,13,3/15/2024,0,0,630,243,C,0.385714286
RIOT,13,4/19/2024,0,0,350,24,C,0.068571429
RIOT,13,6/21/2024,0,0,347,28,C,0.080691643
RIOT,13.5,1/19/2024,0,0,2189,1245,C,0.568752855
RIOT,13.5,1/26/2024,0,0,618,132,C,0.213592233
RIOT,13.5,2/2/2024,0,0,159,85,C,0.534591195
RIOT,13.5,2/9/2024,0,0,25,12,C,0.48
RIOT,13.5,2/23/2024,0,0,0,20,P,#DIV/0!
RIOT,13.5,3/1/2024,0,0,0,0,C,0
RIOT,14,1/19/2024,0,0,5493,3460,C,0.629892591
RIOT,14,1/26/2024,0,0,654,150,C,0.229357798
RIOT,14,2/2/2024,0,0,360,268,C,0.744444444
RIOT,14,2/9/2024,0,0,123,72,C,0.585365854
RIOT,14,2/16/2024,0,0,437,68,C,0.155606407
RIOT,14,2/23/2024,0,0,53,54,P,1.018867925
RIOT,14,3/1/2024,0,0,0,0,C,0
